Knight Tour Path:
Step 1: (0, 0) -> a1
Step 825: (213, 253) -> Ş214
Step 826: (211, 254) -> ş212
Step 827: (209, 253) -> Ş210
Step 828: (207, 254) -> ş208
Step 829: (205, 253) -> Ş206
Step 830: (203, 254) -> ş204
Step 831: (201, 253) -> Ş202
Step 832: (199, 254) -> ş200
Step 833: (197, 253) -> Ş198
Step 834: (195, 254) -> ş196
Step 835: (193, 253) -> Ş194
Step 836: (191, 254) -> ş192
Step 837: (189, 253) -> Ş190
Step 838: (187, 254) -> ş188
Step 839: (185, 253) -> Ş186
Step 840: (183, 254) -> ş184
Step 841: (181, 253) -> Ş182
Step 842: (179, 254) -> ş180
Step 843: (177, 253) -> Ş178
Step 844: (175, 254) -> ş176
Step 845: (173, 253) -> Ş174
Step 846: (171, 254) -> ş172
Step 847: (169, 253) -> Ş170
Step 848: (167, 254) -> ş168
Step 849: (165, 253) -> Ş166
Step 850: (163, 254) -> ş164
Step 851: (161, 253) -> Ş162
Step 852: (159, 254) -> ş160
Step 853: (157, 253) -> Ş158
Step 854: (155, 254) -> ş156
Step 855: (153, 253) -> Ş154
Step 856: (151, 254) -> ş152
Step 857: (149, 253) -> Ş150
Step 858: (147, 254) -> ş148
Step 859: (145, 253) -> Ş146
Step 860: (143, 254) -> ş144
Step 861: (141, 253) -> Ş142
Step 862: (139, 254) -> ş140
Step 863: (137, 253) -> Ş138
Step 864: (135, 254) -> ş136
Step 865: (133, 253) -> Ş134
Step 866: (131, 254) -> ş132
Step 867: (129, 253) -> Ş130
Step 868: (127, 254) -> ş128
Step 869: (125, 253) -> Ş126
Step 870: (123, 254) -> ş124
Step 871: (121, 253) -> Ş122
Step 872: (119, 254) -> ş120
Step 873: (117, 253) -> Ş118
Step 874: (115, 254) -> ş116
Step 875: (113, 253) -> Ş114
Step 876: (111, 254) -> ş112
Step 877: (109, 253) -> Ş110
Step 878: (107, 254) -> ş108
Step 879: (105, 253) -> Ş106
Step 880: (103, 254) -> ş104
Step 881: (101, 253) -> Ş102
Step 882: (99, 254) -> ş100
Step 883: (97, 253) -> Ş98
Step 884: (95, 254) -> ş96
Step 885: (93, 253) -> Ş94
Step 886: (91, 254) -> ş92
Step 887: (89, 253) -> Ş90
Step 888: (87, 254) -> ş88
Step 889: (85, 253) -> Ş86
Step 890: (83, 254) -> ş84
Step 891: (81, 253) -> Ş82
Step 892: (79, 254) -> ş80
Step 893: (77, 253) -> Ş78
Step 894: (75, 254) -> ş76
Step 895: (73, 253) -> Ş74
Step 896: (71, 254) -> ş72
Step 897: (69, 253) -> Ş70
Step 898: (67, 254) -> ş68
Step 899: (65, 253) -> Ş66
Step 900: (63, 254) -> ş64
Step 901: (61, 253) -> Ş62
Step 902: (59, 254) -> ş60
Step 903: (57, 253) -> Ş58
Step 904: (55, 254) -> ş56
Step 905: (53, 253) -> Ş54
Step 906: (51, 254) -> ş52
Step 907: (49, 253) -> Ş50
Step 908: (47, 254) -> ş48
Step 909: (45, 253) -> Ş46
Step 910: (43, 254) -> ş44
Step 911: (41, 253) -> Ş42
Step 912: (39, 254) -> ş40
Step 913: (37, 253) -> Ş38
Step 914: (35, 254) -> ş36
Step 915: (33, 253) -> Ş34
Step 916: (31, 254) -> ş32
Step 917: (29, 253) -> Ş30
Step 918: (27, 254) -> ş28
Step 919: (25, 253) -> Ş26
Step 920: (23, 254) -> ş24
Step 921: (21, 253) -> Ş22
Step 922: (19, 254) -> ş20
Step 923: (17, 253) -> Ş18
Step 924: (15, 254) -> ş16
Step 925: (13, 253) -> Ş14
Step 926: (11, 254) -> ş12
Step 927: (9, 253) -> Ş10
Step 928: (7, 254) -> ş8
Step 929: (5, 253) -> Ş6
Step 930: (3, 254) -> ş4
Step 931: (1, 253) -> Ş2
Step 932: (0, 251) -> Ŝ1
Step 933: (2, 252) -> ŝ3
Step 934: (1, 250) -> ś2
Step 935: (0, 248) -> ř1
Step 936: (2, 249) -> Ś3
Step 937: (0, 250) -> ś1
Step 938: (2, 251) -> Ŝ3
Step 939: (1, 249) -> Ś2
Step 940: (0, 247) -> Ř1
Step 941: (2, 248) -> ř3
Step 942: (3, 250) -> ś4
Step 943: (4, 252) -> ŝ5
Step 944: (6, 253) -> Ş7
Step 945: (4, 254) -> ş5
Step 946: (3, 252) -> ŝ4
Step 947: (2, 250) -> ś3
Step 948: (1, 248) -> ř2
Step 949: (0, 246) -> ŗ1
Step 950: (2, 247) -> Ř3
Step 951: (3, 249) -> Ś4
Step 952: (4, 251) -> Ŝ5
Step 953: (6, 252) -> ŝ7
Step 954: (4, 253) -> Ş5
Step 955: (3, 251) -> Ŝ4
Step 956: (5, 252) -> ŝ6
Step 957: (6, 254) -> ş7
Step 958: (8, 253) -> Ş9
Step 959: (10, 254) -> ş11
Step 960: (9, 252) -> ŝ10
Step 961: (8, 254) -> ş9
Step 962: (7, 252) -> ŝ8
Step 963: (5, 251) -> Ŝ6
Step 964: (4, 249) -> Ś5
Step 965: (6, 250) -> ś7
Step 966: (8, 251) -> Ŝ9
Step 967: (10, 252) -> ŝ11
Step 968: (12, 253) -> Ş13
Step 969: (14, 254) -> ş15
Step 970: (13, 252) -> ŝ14
Step 971: (12, 254) -> ş13
Step 972: (10, 253) -> Ş11
Step 973: (8, 252) -> ŝ9
Step 974: (6, 251) -> Ŝ7
Step 975: (4, 250) -> ś5
Step 976: (3, 248) -> ř4
Step 977: (2, 246) -> ŗ3
Step 978: (1, 244) -> ŕ2
Step 979: (0, 242) -> œ1
Step 980: (1, 240) -> ő2
Step 981: (0, 238) -> ŏ1
Step 982: (1, 236) -> ō2
Step 983: (0, 234) -> ŋ1
Step 984: (1, 232) -> ŉ2
Step 985: (0, 230) -> Ň1
Step 986: (1, 228) -> Ņ2
Step 987: (0, 226) -> Ń1
Step 988: (1, 224) -> Ł2
Step 989: (0, 222) -> Ŀ1
Step 990: (1, 220) -> Ľ2
Step 991: (0, 218) -> Ļ1
Step 992: (1, 216) -> Ĺ2
Step 993: (0, 214) -> ķ1
Step 994: (1, 212) -> ĵ2
Step 995: (0, 210) -> ĳ1
Step 996: (1, 208) -> ı2
Step 997: (0, 206) -> į1
Step 998: (1, 204) -> ĭ2
Step 999: (0, 202) -> ī1
Step 1000: (1, 200) -> ĩ2
Step 1001: (0, 198) -> ħ1
Step 1002: (1, 196) -> ĥ2
Step 1003: (0, 194) -> ģ1
Step 1004: (1, 192) -> ġ2
Step 1005: (0, 190) -> ğ1
Step 1006: (1, 188) -> ĝ2
Step 1007: (0, 186) -> ě1
Step 1008: (1, 184) -> ę2
Step 1009: (0, 182) -> ė1
Step 1010: (1, 180) -> ĕ2
Step 1011: (0, 178) -> ē1
Step 1012: (1, 176) -> đ2
Step 1013: (0, 174) -> ď1
Step 1014: (1, 172) -> č2
Step 1015: (0, 170) -> ċ1
Step 1016: (1, 168) -> ĉ2
Step 1017: (0, 166) -> ć1
Step 1018: (1, 164) -> ą2
Step 1019: (0, 162) -> ă1
Step 1020: (1, 160) -> ā2
Step 1021: (0, 158) -> ÿ1
Step 1022: (1, 156) -> ý2
Step 1023: (0, 154) -> û1
Step 1024: (1, 152) -> ù2
Step 1025: (0, 150) -> ÷1
Step 1026: (1, 148) -> õ2
Step 1027: (0, 146) -> ó1
Step 1028: (1, 144) -> ñ2
Step 1029: (0, 142) -> ï1
Step 1030: (1, 140) -> í2
Step 1031: (0, 138) -> ë1
Step 1032: (1, 136) -> é2
Step 1033: (0, 134) -> ç1
Step 1034: (1, 132) -> å2
Step 1035: (0, 130) -> ã1
Step 1036: (1, 128) -> á2
Step 1037: (0, 126) -> ß1
Step 1038: (1, 124) -> Ý2
Step 1039: (0, 122) -> Û1
Step 1040: (1, 120) -> Ù2
Step 1041: (0, 118) -> ×1
Step 1042: (1, 116) -> Õ2
Step 1043: (0, 114) -> Ó1
Step 1044: (1, 112) -> Ñ2
Step 1045: (0, 110) -> Ï1
Step 1046: (1, 108) -> Í2
Step 1047: (0, 106) -> Ë1
Step 1048: (1, 104) -> É2
Step 1049: (0, 102) -> Ç1
Step 1050: (1, 100) -> Å2
Step 1051: (0, 98) -> Ã1
Step 1052: (1, 96) -> Á2
Step 1053: (0, 94) -> ¿1
Step 1054: (1, 92) -> ½2
Step 1055: (0, 90) -> »1
Step 1056: (1, 88) -> ¹2
Step 1057: (0, 86) -> ·1
Step 1058: (1, 84) -> µ2
Step 1059: (0, 82) -> ³1
Step 1060: (1, 80) -> ±2
Step 1061: (0, 78) -> ¯1
Step 1062: (1, 76) -> ­2
Step 1063: (0, 74) -> «1
Step 1064: (1, 72) -> ©2
Step 1065: (0, 70) -> §1
Step 1066: (1, 68) -> ¥2
Step 1067: (0, 66) -> £1
Step 1068: (1, 64) -> ¡2
Step 1069: (0, 62) -> 1
Step 1070: (1, 60) -> 2
Step 1071: (0, 58) -> 1
Step 1072: (1, 56) -> 2
Step 1073: (0, 54) -> 1
Step 1074: (1, 52) -> 2
Step 1075: (0, 50) -> 1
Step 1076: (1, 48) -> 2
Step 1077: (0, 46) -> 1
Step 1078: (1, 44) -> 2
Step 1079: (0, 42) -> 1
Step 1080: (1, 40) -> 2
Step 1081: (0, 38) -> 1
Step 1082: (1, 36) -> 2
Step 1083: (0, 34) -> 1
Step 1084: (1, 32) -> 2
Step 1085: (0, 30) -> 1
Step 1086: (1, 28) -> }2
Step 1087: (0, 26) -> {1
Step 1088: (1, 24) -> y2
Step 1089: (0, 22) -> w1
Step 1090: (1, 20) -> u2
Step 1091: (0, 18) -> s1
Step 1092: (1, 16) -> q2
Step 1093: (0, 14) -> o1
Step 1094: (1, 12) -> m2
Step 1095: (0, 10) -> k1
Step 1096: (1, 8) -> i2
Step 1097: (0, 6) -> g1
Step 1098: (1, 4) -> e2
Step 1099: (2, 2) -> c3
Step 1100: (0, 3) -> d1
Step 1101: (2, 4) -> e3
Step 1102: (4, 3) -> d5
Step 1103: (6, 2) -> c7
Step 1104: (4, 1) -> b5
Step 1105: (6, 0) -> a7
Step 1106: (5, 2) -> c6
Step 1107: (3, 3) -> d4
Step 1108: (2, 5) -> f3
Step 1109: (4, 4) -> e5
Step 1110: (6, 3) -> d7
Step 1111: (8, 2) -> c9
Step 1112: (10, 1) -> b11
Step 1113: (8, 0) -> a9
Step 1114: (7, 2) -> c8
Step 1115: (5, 3) -> d6
Step 1116: (3, 4) -> e4
Step 1117: (1, 5) -> f2
Step 1118: (0, 7) -> h1
Step 1119: (2, 6) -> g3
Step 1120: (4, 5) -> f5
Step 1121: (6, 4) -> e7
Step 1122: (8, 3) -> d9
Step 1123: (10, 2) -> c11
Step 1124: (8, 1) -> b9
Step 1125: (10, 0) -> a11
Step 1126: (9, 2) -> c10
Step 1127: (7, 3) -> d8
Step 1128: (5, 4) -> e6
Step 1129: (3, 5) -> f4
Step 1130: (1, 6) -> g2
Step 1131: (0, 8) -> i1
Step 1132: (2, 7) -> h3
Step 1133: (4, 6) -> g5
Step 1134: (6, 5) -> f7
Step 1135: (8, 4) -> e9
Step 1136: (10, 3) -> d11
Step 1137: (12, 2) -> c13
Step 1138: (14, 1) -> b15
Step 1139: (12, 0) -> a13
Step 1140: (11, 2) -> c12
Step 1141: (9, 3) -> d10
Step 1142: (7, 4) -> e8
Step 1143: (5, 5) -> f6
Step 1144: (3, 6) -> g4
Step 1145: (2, 8) -> i3
Step 1146: (4, 7) -> h5
Step 1147: (6, 6) -> g7
Step 1148: (8, 5) -> f9
Step 1149: (10, 4) -> e11
Step 1150: (12, 3) -> d13
Step 1151: (14, 2) -> c15
Step 1152: (12, 1) -> b13
Step 1153: (14, 0) -> a15
Step 1154: (13, 2) -> c14
Step 1155: (11, 3) -> d12
Step 1156: (9, 4) -> e10
Step 1157: (7, 5) -> f8
Step 1158: (5, 6) -> g6
Step 1159: (3, 7) -> h4
Step 1160: (2, 9) -> j3
Step 1161: (4, 8) -> i5
Step 1162: (6, 7) -> h7
Step 1163: (8, 6) -> g9
Step 1164: (10, 5) -> f11
Step 1165: (12, 4) -> e13
Step 1166: (14, 3) -> d15
Step 1167: (16, 2) -> c17
Step 1168: (18, 1) -> b19
Step 1169: (16, 0) -> a17
Step 1170: (15, 2) -> c16
Step 1171: (13, 3) -> d14
Step 1172: (11, 4) -> e12
Step 1173: (9, 5) -> f10
Step 1174: (7, 6) -> g8
Step 1175: (5, 7) -> h6
Step 1176: (3, 8) -> i4
Step 1177: (1, 9) -> j2
Step 1178: (0, 11) -> l1
Step 1179: (2, 10) -> k3
Step 1180: (4, 9) -> j5
Step 1181: (6, 8) -> i7
Step 1182: (8, 7) -> h9
Step 1183: (10, 6) -> g11
Step 1184: (12, 5) -> f13
Step 1185: (14, 4) -> e15
Step 1186: (16, 3) -> d17
Step 1187: (18, 2) -> c19
Step 1188: (16, 1) -> b17
Step 1189: (18, 0) -> a19
Step 1190: (17, 2) -> c18
Step 1191: (15, 3) -> d16
Step 1192: (13, 4) -> e14
Step 1193: (11, 5) -> f12
Step 1194: (9, 6) -> g10
Step 1195: (7, 7) -> h8
Step 1196: (5, 8) -> i6
Step 1197: (3, 9) -> j4
Step 1198: (1, 10) -> k2
Step 1199: (0, 12) -> m1
Step 1200: (2, 11) -> l3
Step 1201: (4, 10) -> k5
Step 1202: (6, 9) -> j7
Step 1203: (8, 8) -> i9
Step 1204: (10, 7) -> h11
Step 1205: (12, 6) -> g13
Step 1206: (14, 5) -> f15
Step 1207: (16, 4) -> e17
Step 1208: (18, 3) -> d19
Step 1209: (20, 2) -> c21
Step 1210: (22, 1) -> b23
Step 1211: (20, 0) -> a21
Step 1212: (19, 2) -> c20
Step 1213: (17, 3) -> d18
Step 1214: (15, 4) -> e16
Step 1215: (13, 5) -> f14
Step 1216: (11, 6) -> g12
Step 1217: (9, 7) -> h10
Step 1218: (7, 8) -> i8
Step 1219: (5, 9) -> j6
Step 1220: (3, 10) -> k4
Step 1221: (2, 12) -> m3
Step 1222: (4, 11) -> l5
Step 1223: (6, 10) -> k7
Step 1224: (8, 9) -> j9
Step 1225: (10, 8) -> i11
Step 1226: (12, 7) -> h13
Step 1227: (14, 6) -> g15
Step 1228: (16, 5) -> f17
Step 1229: (18, 4) -> e19
Step 1230: (20, 3) -> d21
Step 1231: (22, 2) -> c23
Step 1232: (20, 1) -> b21
Step 1233: (22, 0) -> a23
Step 1234: (21, 2) -> c22
Step 1235: (19, 3) -> d20
Step 1236: (17, 4) -> e18
Step 1237: (15, 5) -> f16
Step 1238: (13, 6) -> g14
Step 1239: (11, 7) -> h12
Step 1240: (9, 8) -> i10
Step 1241: (7, 9) -> j8
Step 1242: (5, 10) -> k6
Step 1243: (3, 11) -> l4
Step 1244: (2, 13) -> n3
Step 1245: (4, 12) -> m5
Step 1246: (6, 11) -> l7
Step 1247: (8, 10) -> k9
Step 1248: (10, 9) -> j11
Step 1249: (12, 8) -> i13
Step 1250: (14, 7) -> h15
Step 1251: (16, 6) -> g17
Step 1252: (18, 5) -> f19
Step 1253: (20, 4) -> e21
Step 1254: (22, 3) -> d23
Step 1255: (24, 2) -> c25
Step 1256: (26, 1) -> b27
Step 1257: (24, 0) -> a25
Step 1258: (23, 2) -> c24
Step 1259: (21, 3) -> d22
Step 1260: (19, 4) -> e20
Step 1261: (17, 5) -> f18
Step 1262: (15, 6) -> g16
Step 1263: (13, 7) -> h14
Step 1264: (11, 8) -> i12
Step 1265: (9, 9) -> j10
Step 1266: (7, 10) -> k8
Step 1267: (5, 11) -> l6
Step 1268: (3, 12) -> m4
Step 1269: (1, 13) -> n2
Step 1270: (0, 15) -> p1
Step 1271: (2, 14) -> o3
Step 1272: (4, 13) -> n5
Step 1273: (6, 12) -> m7
Step 1274: (8, 11) -> l9
Step 1275: (10, 10) -> k11
Step 1276: (12, 9) -> j13
Step 1277: (14, 8) -> i15
Step 1278: (16, 7) -> h17
Step 1279: (18, 6) -> g19
Step 1280: (20, 5) -> f21
Step 1281: (22, 4) -> e23
Step 1282: (24, 3) -> d25
Step 1283: (26, 2) -> c27
Step 1284: (24, 1) -> b25
Step 1285: (26, 0) -> a27
Step 1286: (25, 2) -> c26
Step 1287: (23, 3) -> d24
Step 1288: (21, 4) -> e22
Step 1289: (19, 5) -> f20
Step 1290: (17, 6) -> g18
Step 1291: (15, 7) -> h16
Step 1292: (13, 8) -> i14
Step 1293: (11, 9) -> j12
Step 1294: (9, 10) -> k10
Step 1295: (7, 11) -> l8
Step 1296: (5, 12) -> m6
Step 1297: (3, 13) -> n4
Step 1298: (1, 14) -> o2
Step 1299: (0, 16) -> q1
Step 1300: (2, 15) -> p3
Step 1301: (4, 14) -> o5
Step 1302: (6, 13) -> n7
Step 1303: (8, 12) -> m9
Step 1304: (10, 11) -> l11
Step 1305: (12, 10) -> k13
Step 1306: (14, 9) -> j15
Step 1307: (16, 8) -> i17
Step 1308: (18, 7) -> h19
Step 1309: (20, 6) -> g21
Step 1310: (22, 5) -> f23
Step 1311: (24, 4) -> e25
Step 1312: (26, 3) -> d27
Step 1313: (28, 2) -> c29
Step 1314: (30, 1) -> b31
Step 1315: (28, 0) -> a29
Step 1316: (27, 2) -> c28
Step 1317: (25, 3) -> d26
Step 1318: (23, 4) -> e24
Step 1319: (21, 5) -> f22
Step 1320: (19, 6) -> g20
Step 1321: (17, 7) -> h18
Step 1322: (15, 8) -> i16
Step 1323: (13, 9) -> j14
Step 1324: (11, 10) -> k12
Step 1325: (9, 11) -> l10
Step 1326: (7, 12) -> m8
Step 1327: (5, 13) -> n6
Step 1328: (3, 14) -> o4
Step 1329: (2, 16) -> q3
Step 1330: (4, 15) -> p5
Step 1331: (6, 14) -> o7
Step 1332: (8, 13) -> n9
Step 1333: (10, 12) -> m11
Step 1334: (12, 11) -> l13
Step 1335: (14, 10) -> k15
Step 1336: (16, 9) -> j17
Step 1337: (18, 8) -> i19
Step 1338: (20, 7) -> h21
Step 1339: (22, 6) -> g23
Step 1340: (24, 5) -> f25
Step 1341: (26, 4) -> e27
Step 1342: (28, 3) -> d29
Step 1343: (30, 2) -> c31
Step 1344: (28, 1) -> b29
Step 1345: (30, 0) -> a31
Step 1346: (29, 2) -> c30
Step 1347: (27, 3) -> d28
Step 1348: (25, 4) -> e26
Step 1349: (23, 5) -> f24
Step 1350: (21, 6) -> g22
Step 1351: (19, 7) -> h20
Step 1352: (17, 8) -> i18
Step 1353: (15, 9) -> j16
Step 1354: (13, 10) -> k14
Step 1355: (11, 11) -> l12
Step 1356: (9, 12) -> m10
Step 1357: (7, 13) -> n8
Step 1358: (5, 14) -> o6
Step 1359: (3, 15) -> p4
Step 1360: (2, 17) -> r3
Step 1361: (4, 16) -> q5
Step 1362: (6, 15) -> p7
Step 1363: (8, 14) -> o9
Step 1364: (10, 13) -> n11
Step 1365: (12, 12) -> m13
Step 1366: (14, 11) -> l15
Step 1367: (16, 10) -> k17
Step 1368: (18, 9) -> j19
Step 1369: (20, 8) -> i21
Step 1370: (22, 7) -> h23
Step 1371: (24, 6) -> g25
Step 1372: (26, 5) -> f27
Step 1373: (28, 4) -> e29
Step 1374: (30, 3) -> d31
Step 1375: (32, 2) -> c33
Step 1376: (34, 1) -> b35
Step 1377: (32, 0) -> a33
Step 1378: (31, 2) -> c32
Step 1379: (29, 3) -> d30
Step 1380: (27, 4) -> e28
Step 1381: (25, 5) -> f26
Step 1382: (23, 6) -> g24
Step 1383: (21, 7) -> h22
Step 1384: (19, 8) -> i20
Step 1385: (17, 9) -> j18
Step 1386: (15, 10) -> k16
Step 1387: (13, 11) -> l14
Step 1388: (11, 12) -> m12
Step 1389: (9, 13) -> n10
Step 1390: (7, 14) -> o8
Step 1391: (5, 15) -> p6
Step 1392: (3, 16) -> q4
Step 1393: (1, 17) -> r2
Step 1394: (0, 19) -> t1
Step 1395: (2, 18) -> s3
Step 1396: (4, 17) -> r5
Step 1397: (6, 16) -> q7
Step 1398: (8, 15) -> p9
Step 1399: (10, 14) -> o11
Step 1400: (12, 13) -> n13
Step 1401: (14, 12) -> m15
Step 1402: (16, 11) -> l17
Step 1403: (18, 10) -> k19
Step 1404: (20, 9) -> j21
Step 1405: (22, 8) -> i23
Step 1406: (24, 7) -> h25
Step 1407: (26, 6) -> g27
Step 1408: (28, 5) -> f29
Step 1409: (30, 4) -> e31
Step 1410: (32, 3) -> d33
Step 1411: (34, 2) -> c35
Step 1412: (32, 1) -> b33
Step 1413: (34, 0) -> a35
Step 1414: (33, 2) -> c34
Step 1415: (31, 3) -> d32
Step 1416: (29, 4) -> e30
Step 1417: (27, 5) -> f28
Step 1418: (25, 6) -> g26
Step 1419: (23, 7) -> h24
Step 1420: (21, 8) -> i22
Step 1421: (19, 9) -> j20
Step 1422: (17, 10) -> k18
Step 1423: (15, 11) -> l16
Step 1424: (13, 12) -> m14
Step 1425: (11, 13) -> n12
Step 1426: (9, 14) -> o10
Step 1427: (7, 15) -> p8
Step 1428: (5, 16) -> q6
Step 1429: (3, 17) -> r4
Step 1430: (1, 18) -> s2
Step 1431: (0, 20) -> u1
Step 1432: (2, 19) -> t3
Step 1433: (4, 18) -> s5
Step 1434: (6, 17) -> r7
Step 1435: (8, 16) -> q9
Step 1436: (10, 15) -> p11
Step 1437: (12, 14) -> o13
Step 1438: (14, 13) -> n15
Step 1439: (16, 12) -> m17
Step 1440: (18, 11) -> l19
Step 1441: (20, 10) -> k21
Step 1442: (22, 9) -> j23
Step 1443: (24, 8) -> i25
Step 1444: (26, 7) -> h27
Step 1445: (28, 6) -> g29
Step 1446: (30, 5) -> f31
Step 1447: (32, 4) -> e33
Step 1448: (34, 3) -> d35
Step 1449: (36, 2) -> c37
Step 1450: (38, 1) -> b39
Step 1451: (36, 0) -> a37
Step 1452: (35, 2) -> c36
Step 1453: (33, 3) -> d34
Step 1454: (31, 4) -> e32
Step 1455: (29, 5) -> f30
Step 1456: (27, 6) -> g28
Step 1457: (25, 7) -> h26
Step 1458: (23, 8) -> i24
Step 1459: (21, 9) -> j22
Step 1460: (19, 10) -> k20
Step 1461: (17, 11) -> l18
Step 1462: (15, 12) -> m16
Step 1463: (13, 13) -> n14
Step 1464: (11, 14) -> o12
Step 1465: (9, 15) -> p10
Step 1466: (7, 16) -> q8
Step 1467: (5, 17) -> r6
Step 1468: (3, 18) -> s4
Step 1469: (2, 20) -> u3
Step 1470: (4, 19) -> t5
Step 1471: (6, 18) -> s7
Step 1472: (8, 17) -> r9
Step 1473: (10, 16) -> q11
Step 1474: (12, 15) -> p13
Step 1475: (14, 14) -> o15
Step 1476: (16, 13) -> n17
Step 1477: (18, 12) -> m19
Step 1478: (20, 11) -> l21
Step 1479: (22, 10) -> k23
Step 1480: (24, 9) -> j25
Step 1481: (26, 8) -> i27
Step 1482: (28, 7) -> h29
Step 1483: (30, 6) -> g31
Step 1484: (32, 5) -> f33
Step 1485: (34, 4) -> e35
Step 1486: (36, 3) -> d37
Step 1487: (38, 2) -> c39
Step 1488: (36, 1) -> b37
Step 1489: (38, 0) -> a39
Step 1490: (37, 2) -> c38
Step 1491: (35, 3) -> d36
Step 1492: (33, 4) -> e34
Step 1493: (31, 5) -> f32
Step 1494: (29, 6) -> g30
Step 1495: (27, 7) -> h28
Step 1496: (25, 8) -> i26
Step 1497: (23, 9) -> j24
Step 1498: (21, 10) -> k22
Step 1499: (19, 11) -> l20
Step 1500: (17, 12) -> m18
Step 1501: (15, 13) -> n16
Step 1502: (13, 14) -> o14
Step 1503: (11, 15) -> p12
Step 1504: (9, 16) -> q10
Step 1505: (7, 17) -> r8
Step 1506: (5, 18) -> s6
Step 1507: (3, 19) -> t4
Step 1508: (2, 21) -> v3
Step 1509: (4, 20) -> u5
Step 1510: (6, 19) -> t7
Step 1511: (8, 18) -> s9
Step 1512: (10, 17) -> r11
Step 1513: (12, 16) -> q13
Step 1514: (14, 15) -> p15
Step 1515: (16, 14) -> o17
Step 1516: (18, 13) -> n19
Step 1517: (20, 12) -> m21
Step 1518: (22, 11) -> l23
Step 1519: (24, 10) -> k25
Step 1520: (26, 9) -> j27
Step 1521: (28, 8) -> i29
Step 1522: (30, 7) -> h31
Step 1523: (32, 6) -> g33
Step 1524: (34, 5) -> f35
Step 1525: (36, 4) -> e37
Step 1526: (38, 3) -> d39
Step 1527: (40, 2) -> c41
Step 1528: (42, 1) -> b43
Step 1529: (40, 0) -> a41
Step 1530: (39, 2) -> c40
Step 1531: (37, 3) -> d38
Step 1532: (35, 4) -> e36
Step 1533: (33, 5) -> f34
Step 1534: (31, 6) -> g32
Step 1535: (29, 7) -> h30
Step 1536: (27, 8) -> i28
Step 1537: (25, 9) -> j26
Step 1538: (23, 10) -> k24
Step 1539: (21, 11) -> l22
Step 1540: (19, 12) -> m20
Step 1541: (17, 13) -> n18
Step 1542: (15, 14) -> o16
Step 1543: (13, 15) -> p14
Step 1544: (11, 16) -> q12
Step 1545: (9, 17) -> r10
Step 1546: (7, 18) -> s8
Step 1547: (5, 19) -> t6
Step 1548: (3, 20) -> u4
Step 1549: (1, 21) -> v2
Step 1550: (0, 23) -> x1
Step 1551: (2, 22) -> w3
Step 1552: (4, 21) -> v5
Step 1553: (6, 20) -> u7
Step 1554: (8, 19) -> t9
Step 1555: (10, 18) -> s11
Step 1556: (12, 17) -> r13
Step 1557: (14, 16) -> q15
Step 1558: (16, 15) -> p17
Step 1559: (18, 14) -> o19
Step 1560: (20, 13) -> n21
Step 1561: (22, 12) -> m23
Step 1562: (24, 11) -> l25
Step 1563: (26, 10) -> k27
Step 1564: (28, 9) -> j29
Step 1565: (30, 8) -> i31
Step 1566: (32, 7) -> h33
Step 1567: (34, 6) -> g35
Step 1568: (36, 5) -> f37
Step 1569: (38, 4) -> e39
Step 1570: (40, 3) -> d41
Step 1571: (42, 2) -> c43
Step 1572: (40, 1) -> b41
Step 1573: (42, 0) -> a43
Step 1574: (41, 2) -> c42
Step 1575: (39, 3) -> d40
Step 1576: (37, 4) -> e38
Step 1577: (35, 5) -> f36
Step 1578: (33, 6) -> g34
Step 1579: (31, 7) -> h32
Step 1580: (29, 8) -> i30
Step 1581: (27, 9) -> j28
Step 1582: (25, 10) -> k26
Step 1583: (23, 11) -> l24
Step 1584: (21, 12) -> m22
Step 1585: (19, 13) -> n20
Step 1586: (17, 14) -> o18
Step 1587: (15, 15) -> p16
Step 1588: (13, 16) -> q14
Step 1589: (11, 17) -> r12
Step 1590: (9, 18) -> s10
Step 1591: (7, 19) -> t8
Step 1592: (5, 20) -> u6
Step 1593: (3, 21) -> v4
Step 1594: (1, 22) -> w2
Step 1595: (0, 24) -> y1
Step 1596: (2, 23) -> x3
Step 1597: (4, 22) -> w5
Step 1598: (6, 21) -> v7
Step 1599: (8, 20) -> u9
Step 1600: (10, 19) -> t11
Step 1601: (12, 18) -> s13
Step 1602: (14, 17) -> r15
Step 1603: (16, 16) -> q17
Step 1604: (18, 15) -> p19
Step 1605: (20, 14) -> o21
Step 1606: (22, 13) -> n23
Step 1607: (24, 12) -> m25
Step 1608: (26, 11) -> l27
Step 1609: (28, 10) -> k29
Step 1610: (30, 9) -> j31
Step 1611: (32, 8) -> i33
Step 1612: (34, 7) -> h35
Step 1613: (36, 6) -> g37
Step 1614: (38, 5) -> f39
Step 1615: (40, 4) -> e41
Step 1616: (42, 3) -> d43
Step 1617: (44, 2) -> c45
Step 1618: (46, 1) -> b47
Step 1619: (44, 0) -> a45
Step 1620: (43, 2) -> c44
Step 1621: (41, 3) -> d42
Step 1622: (39, 4) -> e40
Step 1623: (37, 5) -> f38
Step 1624: (35, 6) -> g36
Step 1625: (33, 7) -> h34
Step 1626: (31, 8) -> i32
Step 1627: (29, 9) -> j30
Step 1628: (27, 10) -> k28
Step 1629: (25, 11) -> l26
Step 1630: (23, 12) -> m24
Step 1631: (21, 13) -> n22
Step 1632: (19, 14) -> o20
